City,Community,Pincode,Impact_2024-04,Impact_2024-05,Impact_2024-06,Impact_2024-07,Impact_2024-08,Impact_2024-09,Impact_2024-10,Impact_2024-11,Impact_2024-12,Impact_2025-01,Impact_2025-02,Impact_2025-03,Tonnage_2024-04,Tonnage_2024-05,Tonnage_2024-06,Tonnage_2024-07,Tonnage_2024-08,Tonnage_2024-09,Tonnage_2024-10,Tonnage_2024-11,Tonnage_2024-12,Tonnage_2025-01,Tonnage_2025-02,Tonnage_2025-03,CO2_Kgs_Averted_2024-04,CO2_Kgs_Averted_2024-05,CO2_Kgs_Averted_2024-06,CO2_Kgs_Averted_2024-07,CO2_Kgs_Averted_2024-08,CO2_Kgs_Averted_2024-09,CO2_Kgs_Averted_2024-10,CO2_Kgs_Averted_2024-11,CO2_Kgs_Averted_2024-12,CO2_Kgs_Averted_2025-01,CO2_Kgs_Averted_2025-02,CO2_Kgs_Averted_2025-03,Households_Participating_2024-04,Households_Participating_2024-05,Households_Participating_2024-06,Households_Participating_2024-07,Households_Participating_2024-08,Households_Participating_2024-09,Households_Participating_2024-10,Households_Participating_2024-11,Households_Participating_2024-12,Households_Participating_2025-01,Households_Participating_2025-02,Households_Participating_2025-03,Segregation_Compliance_Pct_2024-04,Segregation_Compliance_Pct_2024-05,Segregation_Compliance_Pct_2024-06,Segregation_Compliance_Pct_2024-07,Segregation_Compliance_Pct_2024-08,Segregation_Compliance_Pct_2024-09,Segregation_Compliance_Pct_2024-10,Segregation_Compliance_Pct_2024-11,Segregation_Compliance_Pct_2024-12,Segregation_Compliance_Pct_2025-01,Segregation_Compliance_Pct_2025-02,Segregation_Compliance_Pct_2025-03
Hyderabad,C0157,500032,2899,5738,3278,7367,7183,8673,2441,8262,9416,4496,8098,2994,40.36912858,51.53211179,81.07699708,93.96606893,21.14426795,81.31784034,16.78823416,88.62777634,63.59509498,81.53798389,42.29661013,57.01336576,4345.774657,883.8212023,4839.805409,4965.606376,901.0641864,1739.059919,1732.426268,1307.529785,1905.803321,2478.99302,4099.820029,567.1472522,63,282,471,194,42,68,466,409,63,263,137,317,71.02114814,76.75578238,56.871203,59.07232007,82.65187957,71.15655811,52.59004932,92.9264032,80.67811117,73.38519175,60.84815874,82.96293541
Hyderabad,C0158,500032,6191,3851,8698,2105,7689,8368,1892,4965,9949,6405,5263,3456,28.68168556,28.62241313,72.9685127,34.12208384,42.30114428,88.49123618,90.27549795,13.53046979,57.62556977,90.22174964,66.59282374,86.41861812,2643.902162,1152.612612,814.1966754,3713.501225,3505.027452,3166.148274,2814.208306,4926.994099,2317.902734,2574.744879,1678.305007,755.5791478,232,350,413,485,53,262,338,466,482,450,27,314,55.15375299,65.57969349,84.86879126,55.31250639,94.67463502,75.48905296,72.97096647,61.11102854,80.43296972,78.39664047,55.64155301,66.97744536
Hyderabad,C0159,500011,9892,8990,1822,1730,4335,9094,6525,9228,5654,9113,9846,4232,96.32103538,34.10231625,35.46838257,69.86827408,99.29515307,44.49328495,18.11896003,16.46939132,17.79866023,85.17184971,23.47352303,83.50512249,1031.086351,1835.145092,1754.332813,2829.717891,4814.014721,2512.266633,3594.579329,3862.099688,2994.590256,2661.684408,1507.289585,2717.815543,497,467,377,234,397,416,278,458,115,102,312,152,60.42665004,86.75436346,54.82409842,54.28510601,99.6689521,50.62270409,84.88957739,69.78367911,69.06527545,58.12711804,59.59651108,63.49733047
Hyderabad,C0160,500019,5986,7391,2017,4684,6957,1699,6004,6167,2980,3135,7892,6676,52.22229829,61.01381784,58.14104677,25.93015902,18.41480206,66.61860327,88.96366143,95.03638062,79.52814425,42.36048098,90.59862823,69.22581022,3646.250484,2150.575491,1803.35413,3554.534187,3753.014898,2956.061792,1609.82074,3686.780184,1844.62888,2525.921893,571.3346265,2886.724391,77,39,119,176,317,499,413,221,310,440,126,368,84.53153545,60.55407329,65.56574638,90.89511888,91.95019845,60.96665841,61.80445322,60.38079063,94.84935421,60.6226194,78.29987797,69.53089777
Hyderabad,C0161,500019,9262,7823,7140,3243,9603,6533,6440,7707,2293,6764,6050,5255,52.51568437,44.93251347,96.66691751,99.82365819,29.59222691,42.52523384,25.28090456,67.19292256,61.50427981,76.67742144,55.79476046,23.76441263,4076.085425,1831.526982,2485.815537,4692.487266,4714.643569,918.6119805,4733.256123,2173.710281,2370.901144,2743.985434,3489.756927,963.7753945,73,451,115,249,19,400,406,17,125,189,475,120,77.56212366,83.89889251,95.76128077,83.57250515,92.38750804,70.52364721,57.3022984,71.53702303,71.81510991,99.87673268,65.23169573,91.53804448
Hyderabad,C0162,500032,3408,7455,3684,4316,2081,5157,6626,7486,2747,7064,4152,9518,37.21383779,41.31944657,63.95292624,42.79748977,38.84835039,48.86179803,14.34688945,11.51618251,45.65125399,45.75389831,79.63257335,63.66939841,679.1607717,4154.756775,2043.041692,2537.037128,4047.676075,1526.958301,725.1185705,661.7535949,3022.91975,613.7706203,4112.947476,822.2752033,233,135,471,292,168,382,226,134,163,121,319,398,93.75932123,99.93932881,66.70802234,55.80886636,67.96909631,63.43227134,71.44932047,56.40948576,57.86255859,93.93333477,66.23399932,68.09662747
Hyderabad,C0163,502032,9099,4039,3973,2947,5239,6917,5148,5287,9746,8658,1298,2182,12.04684715,20.40592624,92.04693137,91.38148167,18.90522115,39.18350382,29.79246081,84.2626763,22.91365041,78.1458487,67.41311687,62.54429703,4279.264363,726.4671556,4659.564616,4224.138133,2110.424729,1834.140365,1870.661355,2427.154952,4865.495452,1800.590413,1550.744765,999.4805859,279,140,373,345,482,33,218,362,102,202,250,138,80.93388022,62.15069537,76.63214434,91.47859361,64.73688332,50.12237265,63.36138571,74.34802362,95.51493766,96.59779908,56.88115216,62.25316072
Hyderabad,C0164,500049,2423,1403,2913,8578,8752,5392,8721,8951,7133,7200,2668,8682,41.5527142,92.20046228,47.67437328,42.37834243,30.73282171,74.69155078,29.41358282,73.59313732,57.4655498,13.30805113,38.14613975,98.44084603,4348.172019,3907.749585,3341.337921,2295.540244,502.4336099,1789.253396,1662.686783,2185.429101,1208.315854,2760.501612,1330.561008,1757.990827,425,80,130,379,411,487,46,93,437,383,479,284,89.76906703,72.52752985,89.8463716,65.09696347,87.15224593,95.75434968,56.0397628,74.65141339,63.04528832,60.93778217,90.15489282,60.84899898
Hyderabad,C0165,500019,2641,1746,8298,3052,2106,5066,1067,2134,1510,5696,3358,3947,54.10290388,71.20451752,65.70950019,61.15872756,67.56074508,89.70168066,91.23546355,75.04624722,53.06854924,62.49942094,55.79168236,94.20256172,4350.760972,4667.016211,4959.707421,1890.86581,2875.286018,4391.94282,2663.000479,3459.768627,1859.019582,803.7420925,4031.90919,1213.227972,47,470,124,209,332,455,468,212,62,323,242,228,66.99258029,67.54450882,56.57161794,90.02978959,82.50191731,95.51781774,91.45743881,75.70249328,56.99732124,83.24555993,52.33589108,60.45501179
Hyderabad,C0166,500090,2602,8082,4414,5440,1742,5902,8525,4986,1400,8008,8184,1246,76.26348986,56.87145208,63.11386454,95.35146794,81.95004396,15.97690605,25.25388107,26.60374229,61.72132765,57.13171469,65.01750725,57.1661757,2273.05778,3401.961117,2723.522686,4695.650274,4435.325827,3543.546733,2458.257505,4909.652004,2212.601363,3455.670704,585.3569148,3270.363131,459,151,270,350,218,264,204,128,410,384,301,465,55.81798761,86.24995364,79.30496852,94.8492659,74.14520935,50.53207079,53.35585107,66.17818788,70.40397585,59.53291859,52.76783787,84.94544179
Hyderabad,C0167,500056,4289,7176,6498,3339,6477,7442,1320,7004,5862,8576,1760,4855,77.01677601,81.52090098,47.93830068,22.9313215,17.85598752,23.43277057,35.48927807,21.67482829,64.0212172,96.5809949,30.97481002,25.95736846,4748.091669,922.34511,1167.461547,2646.343624,4345.644925,1450.637498,1876.735606,3610.19265,674.1836286,3222.015477,4989.232878,4679.900352,184,39,291,204,292,387,172,401,106,297,449,426,88.66064925,73.71092811,52.98676592,90.48663938,83.02063515,79.71414542,98.89273369,85.60446316,76.29097701,52.8662867,73.8959653,64.50368575
Hyderabad,C0168,500032,5504,6040,1337,5751,5102,9145,3069,5472,3684,7747,9832,7997,63.5741316,93.67110637,61.61190795,48.9290021,46.8474753,59.10949353,49.09403164,44.50629485,94.87004413,61.4492725,82.25055886,70.55309038,1142.998169,1342.334255,2773.790491,2477.84592,4421.15954,4433.660424,980.0697366,542.9625435,2597.217198,3682.925307,2008.276159,2373.507836,328,168,75,467,140,89,232,351,215,162,235,319,80.61466179,54.41837624,68.83057421,78.63017253,53.46893799,92.13213824,93.13452463,95.81597986,76.35298405,58.84516544,89.06332704,50.07750818
Hyderabad,C0169,500032,1485,7978,4529,9014,6869,2214,2804,4343,1674,1093,8854,8695,29.67250219,69.12541083,46.15983083,45.35192693,75.81594579,70.76817734,13.10014547,47.01230371,33.56161832,11.34051223,90.60248777,51.29574038,4247.657146,4260.692533,4063.828044,874.3689081,2950.490069,2419.139609,983.3021519,2050.150313,2206.193625,3180.994067,2392.565232,2797.410674,64,192,88,258,481,430,467,282,200,66,390,343,52.16956447,79.29713821,90.65601459,96.39469415,64.80204369,65.90774893,87.74892957,70.73716428,98.85294385,69.36956241,99.26031091,78.94811665
Hyderabad,C0170,500019,1144,3485,3861,4757,6354,1344,1103,7668,2567,3788,4862,6349,76.23837141,54.61531849,39.56374258,27.95156832,67.22031021,19.23837702,17.14170583,85.69472666,23.25718214,19.83975722,77.15787013,88.51652323,3406.863369,2038.026998,3748.04831,1061.764058,2496.773607,4710.435319,2745.011121,1760.21822,1002.26892,2464.209864,4383.933164,4947.511756,363,330,477,120,42,114,128,268,324,63,455,35,86.25741414,70.03673847,85.55500146,90.54639326,88.46685977,51.63774736,50.08503226,63.56361788,97.63332533,60.90729418,96.11940787,82.11935814
Hyderabad,C0171,500032,7222,2611,8903,6862,8067,9991,3291,1767,2997,8210,7869,8720,65.90669605,63.87001418,81.57317404,18.05335424,78.16065495,36.15139495,51.50271221,81.38302622,23.25134408,40.49052574,11.86921303,17.24686566,2274.599421,3257.254513,731.8946723,4176.660261,1912.106579,4599.78141,2966.013178,2718.766244,4702.505008,544.1852002,1541.021359,4055.719928,325,470,71,338,326,481,451,379,35,407,397,305,62.87823362,77.25091224,86.77209575,90.52552792,93.89249416,59.22106027,86.35809372,89.32556906,61.90884259,75.0737017,91.7850321,77.86832603
Hyderabad,C0172,500008,2238,9052,9358,8413,5614,1689,2801,3586,1269,6873,4373,2013,15.60287561,33.91344409,71.94182334,33.73006545,64.01290046,87.02392632,60.81973798,58.71576734,86.34050915,91.20567335,28.14246823,38.34305151,1564.162679,4981.023048,4388.626069,3125.63306,1558.523511,1150.490673,955.3724722,3848.897207,1413.306324,2477.331644,1965.633455,1100.772524,85,397,244,62,198,90,127,393,42,478,111,13,70.45013704,65.74528552,78.18851535,59.23543984,59.79821103,52.07024705,58.11909973,83.4679422,74.32128372,92.1340736,64.99244372,60.71867651
Hyderabad,C0173,500033,6697,8756,9558,5998,4266,4936,9088,2680,5183,5114,7857,7770,90.85119302,68.6069594,84.78762275,26.859178,41.51888092,40.59858821,56.74781147,35.82828145,87.90728807,43.41847106,70.85011393,21.63769134,2123.345928,2720.749467,3835.049821,944.8734362,1724.703964,4646.640571,1856.480481,1828.756449,4421.971597,1967.867173,1374.519703,2475.486664,228,329,305,322,229,348,478,113,125,206,204,84,81.759661,77.23814395,79.1461076,55.55796015,75.39045729,66.3590007,92.65448301,71.11331418,97.9990991,78.98005402,65.32685452,92.36728553
Hyderabad,C0174,502030,7047,1207,1623,8918,7551,1106,9584,1528,9081,9197,5818,3350,95.6217468,26.33100548,41.85153174,95.43314651,50.58313017,39.29264256,18.7978573,81.0971279,55.51499406,92.26838798,60.89255139,79.58168163,2162.668292,1677.906349,3704.254969,4952.016842,1433.679535,2744.631198,4519.162934,4660.67754,4252.492088,3511.156154,4911.431534,1931.065628,383,135,381,343,244,293,328,327,24,64,196,329,62.56626316,87.9947889,64.96596824,61.54329189,65.05422971,67.53756614,91.80103308,81.32521063,67.97125829,58.79557033,70.28539956,87.87347035
Hyderabad,C0175,500030,2205,1767,7411,7852,1036,5160,9345,6576,7028,5767,7164,9670,64.25032047,51.61486035,48.31629203,18.67779382,38.97223683,38.04548316,43.10110491,43.02352777,24.64858938,24.2752225,84.01087188,89.00160998,3620.833784,3957.401657,3082.459649,3038.300195,968.052575,4408.185173,2333.986192,2754.318232,1185.438679,4612.386718,762.4068264,4240.829785,52,75,108,435,196,62,94,100,94,152,324,42,69.65226489,64.62845555,87.23746715,51.46320728,83.40983039,76.43107742,75.54890805,52.62704203,60.98744503,64.00639597,99.11360741,99.11000912
Hyderabad,C0176,500081,3949,5793,9920,9700,8879,1181,8910,4964,9820,1851,4750,4262,31.90852058,11.32160197,78.64851232,33.11061523,73.67095666,86.46907531,39.85715456,29.78124699,19.95856414,11.02845002,90.82782763,81.44285488,1227.02576,2661.494287,569.0047152,3603.026752,3828.854009,1041.39855,4644.252223,969.2004171,2318.867315,3535.398905,3295.902214,4585.337601,368,491,21,461,57,139,331,223,192,448,283,410,78.09897343,95.69749184,96.38098483,81.18379634,74.0784716,62.68497719,78.43196045,59.83006182,83.34258676,99.24964888,70.00286365,81.57036011
Hyderabad,C0177,500081,2775,4794,4902,7664,8104,6640,8525,2213,8935,5242,4045,8844,93.83484332,47.64291,31.03111824,37.88252162,44.64308059,55.28363588,19.48522094,38.17852195,39.67902854,74.4373955,81.83950595,89.97170353,3068.126239,2353.900354,4091.92114,4072.364457,4087.427735,857.8860254,3509.280238,4258.28753,2269.003635,3033.814672,2295.116047,894.537122,82,73,148,50,134,153,464,262,315,33,170,291,89.99400474,67.16740881,50.29638445,79.62573208,57.11754059,68.22311993,57.9689207,71.42543305,55.18512157,74.07303091,93.30258456,69.98696447
Hyderabad,C0178,500077,4637,7943,9278,1952,8770,6249,3851,5786,3922,8653,5185,8249,57.53680811,96.68053975,56.28816095,20.93636591,19.2975537,93.79830041,15.01712404,22.06454334,26.10058049,93.83294823,26.18622903,54.47867165,4998.25873,521.5695697,927.5848394,4575.134813,1279.933937,3020.850962,3506.853869,530.1835536,838.3727505,1333.434348,4014.747592,3020.519397,179,39,300,459,195,373,170,258,194,323,107,251,85.99008492,99.96242168,75.00262145,92.20423449,82.59165152,65.64357177,99.05394976,76.48650893,65.64112458,52.64208617,58.54492062,58.65232681
Hyderabad,C0179,500090,5747,5662,3644,6410,6552,2459,6509,9196,2810,9018,8506,3035,18.23310514,94.54699577,11.20097728,62.5037196,36.45113162,54.97800591,32.97135708,95.81756757,75.00757552,84.77046117,77.50210849,28.592545,1160.678478,1480.140302,2308.778474,779.1350858,3436.304749,1331.381084,2338.384195,4895.213929,2913.342031,4807.697273,3367.944414,3959.637907,382,291,391,397,355,168,315,333,217,388,45,489,92.13570366,96.84249946,81.4159876,59.8323506,77.82129781,63.16087381,58.89728404,87.89307,71.47284483,83.86019152,51.08546315,68.77490512
Hyderabad,C0180,500049,5733,6503,5879,2405,6772,1925,2407,4241,3562,2914,6073,6824,82.29646867,77.98396155,88.2144689,66.26546393,79.44005574,63.37770139,71.0839404,39.59208129,34.77949244,35.70014372,10.67472221,29.58108574,911.262352,4965.930061,1099.443092,4401.302316,1248.317068,3265.355425,3935.367441,1691.482484,4422.15559,4775.028485,3700.994225,3602.106056,182,170,209,324,307,315,211,263,256,351,433,406,86.63546472,89.42411406,74.67448327,62.16022204,58.69112254,80.64041999,81.44601166,82.35293722,79.9317561,86.90221987,52.60818445,52.64455792
Hyderabad,C0181,500084,9701,4292,3822,4863,8217,2563,4654,9594,9389,6315,5055,5609,62.44896582,62.58034062,77.7412145,14.24091637,71.93206954,24.88484123,48.15807255,53.0653277,29.22485866,26.35680529,98.69767989,75.69182047,646.8735584,3146.819346,1836.51787,4360.130943,1842.860685,3782.774747,1117.332514,2976.915652,4342.942149,2724.544251,614.2984815,4130.163575,205,495,77,49,95,246,262,94,407,348,303,168,57.5635699,53.88965061,75.44744682,96.2482292,85.14959607,58.82827223,82.13751044,85.25991715,78.46088411,56.29052858,74.66018774,58.6471473
Hyderabad,C0182,500019,9456,1237,1322,8119,2998,2766,2716,3345,7084,9311,6840,5257,53.94020484,66.21280165,67.48908224,77.58678759,16.81195567,41.06325757,56.18580549,72.07516725,32.09674345,92.65549582,93.77060597,38.94244072,636.9763145,2291.784587,1504.836662,4280.323837,1438.248116,899.45681,3912.438859,4575.879716,3408.62025,1295.547063,1804.756084,2646.311835,489,147,320,492,71,283,472,118,176,428,482,147,68.64179084,71.89121202,64.5526678,55.8383312,51.85954263,55.16427896,79.4057553,83.93365979,97.32430821,51.93575356,74.65340675,64.82019405
Hyderabad,C0183,500089,3848,4768,8550,5137,8274,4857,5141,6313,8775,4384,5274,2961,52.15011467,20.09828324,44.2067326,78.23033877,74.73663476,53.87327332,72.57992783,86.76855775,10.16221321,60.02117971,69.24247279,62.22085269,4166.329078,904.1865195,1747.578284,567.1924053,2956.653508,4432.954719,4838.656403,3072.337803,1041.454562,2073.126009,4230.203659,4301.321584,374,330,200,168,367,32,493,27,475,400,80,456,56.67779856,79.20670246,84.04046431,84.52406418,82.34026556,72.57867991,70.30006883,52.9427806,78.54829883,79.62013863,57.44250205,62.90413616
Hyderabad,C0184,500014,2993,8912,5119,9608,2934,4701,7434,9852,4358,9016,2573,8327,94.58859883,18.72017326,78.82730617,79.81855001,49.54346005,56.98529572,58.298916,48.36364047,17.640559,54.18696576,69.40028768,88.65764964,2763.74286,4872.32197,2950.670415,4700.491978,3625.351159,1801.690767,754.2804598,825.3543062,4231.151026,1061.481753,618.8570172,920.0826148,154,205,283,287,67,213,495,15,359,354,351,246,84.42163295,98.3466246,80.56620792,71.08063748,67.27058516,70.46191519,76.52232891,68.04520201,53.90696322,60.95455105,95.46788965,77.36355722
Hyderabad,C0185,502032,2540,2793,8189,9301,3392,8721,3900,4660,5688,1283,6643,3090,81.1481232,70.62196686,99.91124647,29.28601592,42.7971657,55.01424216,77.78306333,60.90324389,51.12551793,81.70507649,67.82657671,58.57099793,1675.852369,3617.91985,4041.739243,4472.525877,3019.602356,4211.970771,2161.820867,4398.41063,523.5860777,2659.004281,1297.851761,2395.97006,300,40,96,99,349,67,395,20,101,139,351,216,62.35658413,84.96347896,62.51427546,55.84785707,81.08563115,94.88690331,64.84299029,55.80045992,81.76194758,67.6080747,74.65386254,77.00009289
Hyderabad,C0186,502032,3329,3420,5278,9840,7500,7318,3231,4024,9558,9362,7237,5203,85.92370146,80.99771842,89.02915671,81.5562512,83.62098559,41.36981123,84.6026207,12.34280189,82.11575855,87.81392667,21.59681378,16.08387925,2454.153597,1201.163895,779.7447261,4099.524949,2245.328582,2254.919548,571.5506799,4103.80411,3939.112297,3488.519461,3367.873412,4348.0194,317,410,153,366,328,91,299,53,287,101,407,143,51.60174326,83.74850624,66.79271733,66.38918375,74.23803916,56.73644317,54.13030325,94.46990855,76.83732586,63.17408293,63.50599225,71.32370667
Hyderabad,C0187,500010,1327,1678,6273,4322,5490,2923,1229,8809,6934,3550,7747,2461,21.23985917,47.35630762,72.1014196,81.12080978,32.50372642,46.00083233,88.67231884,29.33052282,82.51341922,35.39163865,64.45150229,73.95529179,575.5825141,1891.867783,776.0897672,2435.887926,890.2461488,4574.463823,865.5190861,1955.39751,4073.4775,2419.492347,3356.082592,573.2338177,483,185,148,73,266,456,443,26,45,155,186,451,66.33914415,84.91842265,95.0179776,80.61897073,53.68209391,82.88902494,99.63297345,58.85407088,55.42448613,94.08839504,81.22679786,82.14248978
Hyderabad,C0188,500034,2129,8144,9022,6142,5651,4217,6966,2055,2071,3301,6603,2569,58.01441371,24.79318878,87.53401735,17.82378415,56.20138249,36.06752971,95.21922487,45.8639745,76.25309464,80.42363279,59.50767659,10.84664421,1500.337872,686.3583459,4329.195568,963.3438293,3367.606927,4266.91438,3688.090711,1053.372654,3954.249922,4318.814086,598.4116786,2527.655285,215,464,427,486,207,168,325,442,154,233,341,458,75.83214386,51.77187218,87.34532465,55.97437183,69.84929445,84.58719061,97.44396609,63.4307147,80.36585932,81.95352554,99.7194651,61.23148651
Hyderabad,C0189,500019,2006,9224,6232,9628,7130,1941,8955,5869,4069,9996,7434,7250,53.63334954,78.69021121,85.0946155,70.1549286,58.3652587,18.86078148,67.71683429,95.54855188,80.01318298,74.83338627,17.61252378,93.42591403,2206.838102,4319.991058,3299.514404,3967.853373,4771.016782,915.0255016,742.8417444,3666.343463,2456.384723,3081.560213,3619.373362,1501.307802,141,362,212,393,89,52,226,399,401,351,153,69,72.2032941,82.7870627,94.01804373,69.57100374,61.71459889,95.76976078,50.54206333,59.20743336,64.78494111,93.56128527,58.86351387,59.15281018
Hyderabad,C0190,500083,9933,7747,9042,8331,9781,3606,3506,1073,6332,9935,1647,5233,97.15239235,42.96461493,49.63014496,51.92543632,18.96645298,54.98845145,38.5568611,90.71944208,27.25789718,41.47736955,72.13394911,69.54184034,2628.544588,1327.474225,3835.641594,3893.003313,1427.337195,539.7895643,2637.17284,2962.919926,1003.893258,1059.088347,2375.284722,1074.734441,322,134,396,131,248,74,134,254,168,334,362,249,77.65680074,71.58256359,96.26938317,86.40362397,51.71028971,64.36892391,73.5873055,54.8466329,73.09208278,58.20066197,65.97739415,81.7219964
Hyderabad,C0191,502032,1716,5661,9172,9922,2824,4035,1553,1130,7493,3724,6930,1558,13.66201401,41.44806018,11.23999165,97.80752802,45.90672977,85.63465323,90.56191759,90.69211019,58.59090844,83.25485835,76.22941436,90.85292924,2940.865552,4738.707865,4650.339423,3736.144992,3443.273749,2206.490047,550.5376253,1366.761546,2795.004573,4464.221087,4643.409451,669.3940081,229,338,383,348,176,28,428,65,448,485,112,187,50.31389536,75.13514671,56.58014063,51.28187224,60.8010674,52.64968352,85.52026051,74.62752248,57.83116397,77.71612319,59.95686191,87.89181247
Hyderabad,C0192,500019,1507,3612,2250,2542,3368,2357,3324,5696,5265,2433,2022,5899,76.22835193,20.07977931,34.17049872,92.68008243,57.22278182,21.61372942,45.27265128,53.9358308,82.57046728,60.64669278,68.58098388,68.63114075,2095.512323,1798.102618,4648.478584,2132.348186,1324.492663,2413.563872,4659.223078,4485.476229,999.2395886,3986.832331,1267.170747,2431.943535,326,154,25,440,415,191,90,339,60,396,364,462,87.46073118,96.53031172,83.13772484,93.09245121,67.06936139,95.19978639,92.65985334,63.75345306,97.98429042,87.95180192,67.68232788,81.10184876
